Categoria,Nome da Origem.1,iBase,iSeg,iPriv,Ciclo_Entrega,ANO,SEMESTRE,Região
"Especiais,CC_PR,""1,00"",""0,77"",""0,42"",Ciclo 2,2024,1,Centro-Oeste"
"Especiais,CC_PR,""1,00"",""0,77"",""0,42"",Ciclo 2,2024,1,Centro-Oeste"
"Especiais,CC_PR,""1,00"",""0,77"",""0,42"",Ciclo 2,2024,1,Centro-Oeste"
"Especiais,CC_PR,""1,00"",""0,77"",""0,42"",Ciclo 2,2024,1,Centro-Oeste"
"Especiais,CC_PR,""1,00"",""0,77"",""0,42"",Ciclo 2,2024,1,Centro-Oeste"
"Especiais,CC_PR_GSI,""1,00"",""0,77"",""0,42"",Ciclo 2,2024,1,Centro-Oeste"
Especiais,CDP,,,,Ciclo 2,2024,1,Norte
"Especiais,CEAGESP,""0,43"",""0,29"",""0,25"",Ciclo 2,2024,1,Sudeste"
"Especiais,CEFET-MG,""0,51"",""0,32"",""0,30"",Ciclo 2,2024,1,Sudeste"
"Especiais,CEFET-RJ,""0,43"",""0,20"",""0,25"",Ciclo 2,2024,1,Sudeste"
"Especiais,CENSIPAM,""1,00"",""0,56"",""0,59"",Ciclo 2,2024,1,Centro-Oeste"
"Especiais,CEX,""0,57"",""0,41"",""0,42"",Ciclo 2,2024,1,Centro-Oeste"
